year,code,amount,name,topname,depname,depcat,cat,ref
2019,6103411800,375419000,無細項,行政院主管,國家發展委員會,深化推動政府資通訊應用建設,其他經濟服務支出,2.6.10
2019,6103411900,4626000,無細項,行政院主管,國家發展委員會,推動法規鬆綁與革新、強化經貿競爭力,其他經濟服務支出,2.6.11
2019,6103418100,1050000000,花東地區永續發展基金,行政院主管,國家發展委員會,非營業特種基金,其他經濟服務支出,2.6.12.1
2019,6103419000,5091000,營建工程,行政院主管,國家發展委員會,一般建築及設備,其他經濟服務支出,2.6.13.1
2019,6103419800,900000,無細項,行政院主管,國家發展委員會,第一預備金,其他經濟服務支出,2.6.14
2019,3303420100,189447000,無細項,行政院主管,檔案管理局,一般行政,行政支出,2.7.1
2019,3303421000,2906000,無細項,行政院主管,檔案管理局,檔案管理綜合企劃與管考,行政支出,2.7.2
2019,3303421100,676000,無細項,行政院主管,檔案管理局,檔案徵集作業,行政支出,2.7.3
2019,3303421200,5708000,無細項,行政院主管,檔案管理局,檔案典藏維護,行政支出,2.7.4
2019,3303421300,5233000,無細項,行政院主管,檔案管理局,檔案應用服務,行政支出,2.7.5
2019,3303421400,1809000,無細項,行政院主管,檔案管理局,檔案資訊作業,行政支出,2.7.6
2019,3303421600,137310000,無細項,行政院主管,檔案管理局,文書檔案數位變革計畫,行政支出,2.7.7
2019,3303421700,31290000,無細項,行政院主管,檔案管理局,深化國家記憶第1期計畫,行政支出,2.7.8
2019,3303422000,27850000,無細項,行政院主管,檔案管理局,國家檔案典藏及服務建設計畫,行政支出,2.7.9
2019,3303429000,2327000,其他設備,行政院主管,檔案管理局,一般建築及設備,行政支出,2.7.10.1
2019,3303429800,77000,無細項,行政院主管,檔案管理局,第一預備金,行政支出,2.7.11
2019,3803610100,277398000,無細項,行政院主管,原住民族委員會,一般行政,民政支出,2.8.1
2019,3803610200,64269000,無細項,行政院主管,原住民族委員會,綜合規劃發展,民政支出,2.8.2
2019,3803610500,453509000,無細項,行政院主管,原住民族委員會,經濟發展業務,民政支出,2.8.3
2019,3803610600,106282000,無細項,行政院主管,原住民族委員會,土地規劃管理利用業務,民政支出,2.8.4
2019,3803610700,891718000,無細項,行政院主管,原住民族委員會,公共建設業務,民政支出,2.8.5
2019,3803610800,590000000,無細項,行政院主管,原住民族委員會,補助原住民鄉鎮市,民政支出,2.8.6
2019,3803610900,1050000000,無細項,行政院主管,原住民族委員會,促進原住民族經濟事業,民政支出,2.8.7
2019,3803619800,10000000,無細項,行政院主管,原住民族委員會,第一預備金,民政支出,2.8.8
2019,5103610300,1892131000,無細項,行政院主管,原住民族委員會,原住民教育推展,教育支出,2.8.9
2019,6803610400,2520820000,無細項,行政院主管,原住民族委員會,社會服務推展,福利服務支出,2.8.10
2019,6803610900,334286000,無細項,行政院主管,原住民族委員會,促進原住民就業,福利服務支出,2.8.11
2019,5303620100,50541000,無細項,行政院主管,原住民族文化發展中心,一般行政,文化支出,2.9.1
2019,5303620200,22031000,無細項,行政院主管,原住民族文化發展中心,藝術展演及文化推廣業務,文化支出,2.9.2
2019,5303620700,169900000,無細項,行政院主管,原住民族文化發展中心,公共建設及社會服務推展業務,文化支出,2.9.3
2019,5303629000,3990000,營建工程,行政院主管,原住民族文化發展中心,一般建築及設備,文化支出,2.9.4.1
2019,5303629800,500000,無細項,行政院主管,原住民族文化發展中心,第一預備金,文化支出,2.9.5
2019,5303640100,137428000,無細項,行政院主管,客家委員會及所屬,一般行政,文化支出,2.10.1
2019,5303641000,115738000,無細項,行政院主管,客家委員會及所屬,綜合規劃發展,文化支出,2.10.2
2019,5303642000,814295000,無細項,行政院主管,客家委員會及所屬,客家文化產業發展,文化支出,2.10.3
2019,5303643000,746577000,無細項,行政院主管,客家委員會及所屬,文化教育推展,文化支出,2.10.4
2019,5303644000,732364000,無細項,行政院主管,客家委員會及所屬,傳播行銷推展,文化支出,2.10.5
2019,5303645000,379494000,無細項,行政院主管,客家委員會及所屬,客家文化發展中心規劃與營運,文化支出,2.10.6
2019,5303649000,1080000,交通及運輸設備,行政院主管,客家委員會及所屬,一般建築及設備,文化支出,2.10.7.1
2019,5303649800,2000000,無細項,行政院主管,客家委員會及所屬,第一預備金,文化支出,2.10.8
2019,3803670100,94160000,無細項,行政院主管,中央選舉委員會及所屬,一般行政,民政支出,2.11.1
2019,3803671000,1210139000,無細項,行政院主管,中央選舉委員會及所屬,選舉業務,民政支出,2.11.2
2019,3803671100,330942000,無細項,行政院主管,中央選舉委員會及所屬,地方選舉委員會行政業務,民政支出,2.11.3
2019,3803671300,0,無細項,行政院主管,中央選舉委員會及所屬,政黨競選經費補助,民政支出,2.11.4
2019,3803679000,140000,交通及運輸設備,行政院主管,中央選舉委員會及所屬,一般建築及設備,民政支出,2.11.5.1
2019,3803679800,1000000,無細項,行政院主管,中央選舉委員會及所屬,第一預備金,民政支出,2.11.6
2019,6103820100,300037000,無細項,行政院主管,公平交易委員會,一般行政,其他經濟服務支出,2.12.1
2019,6103821000,5543000,限制競爭行為調查處理,行政院主管,公平交易委員會,公平交易業務,其他經濟服務支出,2.12.2.1
2019,6103829000,1241000,其他設備,行政院主管,公平交易委員會,一般建築及設備,其他經濟服務支出,2.12.3.1
2019,6103829800,500000,無細項,行政院主管,公平交易委員會,第一預備金,其他經濟服務支出,2.12.4
2019,5203851100,55477000,無細項,行政院主管,國家通訊傳播委員會,數位經濟匯流政策法制革新,科學支出,2.13.1
2019,5203851200,129000000,無細項,行政院主管,國家通訊傳播委員會,數位匯流物聯網資安防護,科學支出,2.13.2
2019,5203851300,22500000,無細項,行政院主管,國家通訊傳播委員會,新世代通訊技術與網路治理,科學支出,2.13.3
2019,6003850100,671390000,無細項,行政院主管,國家通訊傳播委員會,一般行政,交通支出,2.13.4
2019,6003859800,57000,無細項,行政院主管,國家通訊傳播委員會,第一預備金,交通支出,2.13.5
2019,3303900100,430821000,無細項,行政院主管,大陸委員會,一般行政,行政支出,2.14.1
2019,3303901000,30630000,無細項,行政院主管,大陸委員會,綜合規劃業務,行政支出,2.14.2
2019,3303901200,28890000,無細項,行政院主管,大陸委員會,經濟業務,行政支出,2.14.3
2019,3303901300,195374000,無細項,行政院主管,大陸委員會,法政業務,行政支出,2.14.4
2019,3303901400,171264000,無細項,行政院主管,大陸委員會,港澳蒙藏業務,行政支出,2.14.5
2019,3303901500,43296000,無細項,行政院主管,大陸委員會,聯絡業務,行政支出,2.14.6
2019,3303909000,1880000,交通及運輸設備,行政院主管,大陸委員會,一般建築及設備,行政支出,2.14.7.1
2019,3303909800,1620000,無細項,行政院主管,大陸委員會,第一預備金,行政支出,2.14.8
2019,5303901100,44499000,無細項,行政院主管,大陸委員會,文教業務,文化支出,2.14.9
2019,3303910100,47896000,無細項,行政院主管,飛航安全調查委員會,一般行政,行政支出,2.15.1
2019,3303910200,5181000,無細項,行政院主管,飛航安全調查委員會,飛航安全業務,行政支出,2.15.2
2019,3303910300,8427000,無細項,行政院主管,飛航安全調查委員會,精進飛安與科技研析,行政支出,2.15.3
2019,3303919800,30000,無細項,行政院主管,飛航安全調查委員會,第一預備金,行政支出,2.15.4
2019,3303920100,77511000,無細項,行政院主管,促進轉型正義委員會,一般行政,行政支出,2.16.1
2019,3303920200,81643000,無細項,行政院主管,促進轉型正義委員會,促進轉型正義業務,行政支出,2.16.2
2019,3303929800,911000,無細項,行政院主管,促進轉型正義委員會,第一預備金,行政支出,2.16.3
2019,3303940100,38894000,無細項,行政院主管,不當黨產處理委員會,一般行政,行政支出,2.17.1
2019,3303940200,13606000,無細項,行政院主管,不當黨產處理委員會,黨產處理業務,行政支出,2.17.2
2019,3303949800,400000,無細項,行政院主管,不當黨產處理委員會,第一預備金,行政支出,2.17.3
2019,3303950100,278825000,無細項,行政院主管,公共工程委員會,一般行政,行政支出,2.18.1
2019,3303951000,78104000,無細項,行政院主管,公共工程委員會,公共工程企劃及法規業務,行政支出,2.18.2
2019,3303952000,15977000,無細項,行政院主管,公共工程委員會,公共工程技術業務,行政支出,2.18.3
2019,3303953000,13024000,無細項,行政院主管,公共工程委員會,公共工程管理業務,行政支出,2.18.4
2019,3303959800,1100000,無細項,行政院主管,公共工程委員會,第一預備金,行政支出,2.18.5
2019,3404010100,1728093000,無細項,立法院主管,立法院,一般行政,立法支出,3.1.1
2019,3404010200,301668000,委員歲費及公費,立法院主管,立法院,委員問政業務,立法支出,3.1.2.1
2019,3404010300,11148000,無細項,立法院主管,立法院,議事業務,立法支出,3.1.3
2019,3404010400,3086000,無細項,立法院主管,立法院,立法諮詢業務,立法支出,3.1.4
2019,3404010500,50361000,無細項,立法院主管,立法院,國會圖書業務,立法支出,3.1.5
2019,3404010600,121393000,無細項,立法院主管,立法院,公報業務,立法支出,3.1.6
2019,3404010700,13560000,無細項,立法院主管,立法院,黨團補助,立法支出,3.1.7
2019,3404019000,0,土地購置,立法院主管,立法院,一般建築及設備,立法支出,3.1.8.1
2019,3404019800,3000000,無細項,立法院主管,立法院,第一預備金,立法支出,3.1.9
2019,3505010100,1308593000,無細項,司法院主管,司法院,一般行政,司法支出,4.1.1
2019,3505011000,5371000,無細項,司法院主管,司法院,大法官釋憲業務,司法支出,4.1.2
2019,3505011300,3936000,無細項,司法院主管,司法院,民事審判行政,司法支出,4.1.3
2019,3505011400,51942000,無細項,司法院主管,司法院,刑事審判行政,司法支出,4.1.4
2019,3505011500,5018000,無細項,司法院主管,司法院,行政訴訟及懲戒行政,司法支出,4.1.5
2019,3505011600,25037000,無細項,司法院主管,司法院,少年及家事審判行政,司法支出,4.1.6
2019,3505011700,12479000,無細項,司法院主管,司法院,司法業務規劃研考,司法支出,4.1.7
2019,3505019000,115000,交通及運輸設備,司法院主管,司法院,一般建築及設備,司法支出,4.1.8.1
2019,3505019800,3000000,無細項,司法院主管,司法院,第一預備金,司法支出,4.1.9
2019,6805011900,1355215000,無細項,司法院主管,司法院,對財團法人法律扶助基金會捐助,福利服務支出,4.1.10
2019,7505011900,323821000,無細項,司法院主管,司法院,司法官退休退養給付,退休撫卹給付支出,4.1.11
2019,3505050100,473291000,無細項,司法院主管,最高法院,一般行政,司法支出,4.2.1
2019,3505051000,7740000,無細項,司法院主管,最高法院,審判業務,司法支出,4.2.2
2019,3505059800,770000,無細項,司法院主管,最高法院,第一預備金,司法支出,4.2.3
2019,3505100100,157071000,無細項,司法院主管,最高行政法院,一般行政,司法支出,4.3.1
2019,3505101000,3103000,無細項,司法院主管,最高行政法院,行政訴訟審判,司法支出,4.3.2
2019,3505109800,238000,無細項,司法院主管,最高行政法院,第一預備金,司法支出,4.3.3
2019,3505110100,285952000,無細項,司法院主管,臺北高等行政法院,一般行政,司法支出,4.4.1
2019,3505111000,6206000,無細項,司法院主管,臺北高等行政法院,行政訴訟審判,司法支出,4.4.2
2019,3505119800,865000,無細項,司法院主管,臺北高等行政法院,第一預備金,司法支出,4.4.3
2019,3505120100,124807000,無細項,司法院主管,臺中高等行政法院,一般行政,司法支出,4.5.1
2019,3505121000,2932000,無細項,司法院主管,臺中高等行政法院,行政訴訟審判,司法支出,4.5.2
2019,3505129800,357000,無細項,司法院主管,臺中高等行政法院,第一預備金,司法支出,4.5.3
2019,3505130100,150679000,無細項,司法院主管,高雄高等行政法院,一般行政,司法支出,4.6.1
2019,3505131000,4420000,無細項,司法院主管,高雄高等行政法院,行政訴訟審判,司法支出,4.6.2
2019,3505139800,374000,無細項,司法院主管,高雄高等行政法院,第一預備金,司法支出,4.6.3
2019,3505200100,89053000,無細項,司法院主管,公務員懲戒委員會,一般行政,司法支出,4.7.1
2019,3505201000,1278000,無細項,司法院主管,公務員懲戒委員會,懲戒案件處理,司法支出,4.7.2
2019,3505209800,231000,無細項,司法院主管,公務員懲戒委員會,第一預備金,司法支出,4.7.3
2019,3505250100,101009000,無細項,司法院主管,法官學院,一般行政,司法支出,4.8.1
2019,3505251000,64998000,無細項,司法院主管,法官學院,研習業務,司法支出,4.8.2
2019,3505259800,300000,無細項,司法院主管,法官學院,第一預備金,司法支出,4.8.3
2019,3505260100,207869000,無細項,司法院主管,智慧財產法院,一般行政,司法支出,4.9.1
2019,3505261000,6005000,無細項,司法院主管,智慧財產法院,審判業務,司法支出,4.9.2
2019,3505269800,200000,無細項,司法院主管,智慧財產法院,第一預備金,司法支出,4.9.3
2019,3505300100,1588860000,無細項,司法院主管,臺灣高等法院,一般行政,司法支出,4.10.1
2019,3505301000,55111000,無細項,司法院主管,臺灣高等法院,審判業務,司法支出,4.10.2
2019,3505301500,30407000,無細項,司法院主管,臺灣高等法院,刑事補償,司法支出,4.10.3
2019,3505308500,103756000,無細項,司法院主管,臺灣高等法院,司法機關擴遷建計畫,司法支出,4.10.4
2019,3505309000,547000,交通及運輸設備,司法院主管,臺灣高等法院,一般建築及設備,司法支出,4.10.5.1
2019,3505309800,1511000,無細項,司法院主管,臺灣高等法院,第一預備金,司法支出,4.10.6
2019,3505310100,666864000,無細項,司法院主管,臺灣高等法院臺中分院,一般行政,司法支出,4.11.1
2019,3505311000,18069000,無細項,司法院主管,臺灣高等法院臺中分院,審判業務,司法支出,4.11.2
2019,3505319000,3630000,交通及運輸設備,司法院主管,臺灣高等法院臺中分院,一般建築及設備,司法支出,4.11.3.1
2019,3505319800,423000,無細項,司法院主管,臺灣高等法院臺中分院,第一預備金,司法支出,4.11.4
2019,3505320100,401944000,無細項,司法院主管,臺灣高等法院臺南分院,一般行政,司法支出,4.12.1
2019,3505321000,16154000,無細項,司法院主管,臺灣高等法院臺南分院,審判業務,司法支出,4.12.2
2019,3505329000,2089000,交通及運輸設備,司法院主管,臺灣高等法院臺南分院,一般建築及設備,司法支出,4.12.3.1
2019,3505329800,466000,無細項,司法院主管,臺灣高等法院臺南分院,第一預備金,司法支出,4.12.4
2019,3505330100,495437000,無細項,司法院主管,臺灣高等法院高雄分院,一般行政,司法支出,4.13.1
2019,3505331000,21436000,無細項,司法院主管,臺灣高等法院高雄分院,審判業務,司法支出,4.13.2
2019,3505339000,4200000,交通及運輸設備,司法院主管,臺灣高等法院高雄分院,一般建築及設備,司法支出,4.13.3.1
2019,3505339800,385000,無細項,司法院主管,臺灣高等法院高雄分院,第一預備金,司法支出,4.13.4
2019,3505340100,147205000,無細項,司法院主管,臺灣高等法院花蓮分院,一般行政,司法支出,4.14.1
2019,3505341000,6589000,無細項,司法院主管,臺灣高等法院花蓮分院,審判業務,司法支出,4.14.2
2019,3505349000,4550000,交通及運輸設備,司法院主管,臺灣高等法院花蓮分院,一般建築及設備,司法支出,4.14.3.1
2019,3505349800,127000,無細項,司法院主管,臺灣高等法院花蓮分院,第一預備金,司法支出,4.14.4
2019,3505410100,1519453000,無細項,司法院主管,臺灣臺北地方法院,一般行政,司法支出,4.15.1
2019,3505411000,150090000,無細項,司法院主管,臺灣臺北地方法院,審判業務,司法支出,4.15.2
2019,3505419000,7985000,交通及運輸設備,司法院主管,臺灣臺北地方法院,一般建築及設備,司法支出,4.15.3.1
2019,3505419800,1223000,無細項,司法院主管,臺灣臺北地方法院,第一預備金,司法支出,4.15.4
2019,3505420100,681461000,無細項,司法院主管,臺灣士林地方法院,一般行政,司法支出,4.16.1
2019,3505421000,89030000,無細項,司法院主管,臺灣士林地方法院,審判業務,司法支出,4.16.2
2019,3505429000,1726000,交通及運輸設備,司法院主管,臺灣士林地方法院,一般建築及設備,司法支出,4.16.3.1
2019,3505429800,390000,無細項,司法院主管,臺灣士林地方法院,第一預備金,司法支出,4.16.4
2019,3505430100,1229765000,無細項,司法院主管,臺灣新北地方法院,一般行政,司法支出,4.17.1
2019,3505431000,129619000,無細項,司法院主管,臺灣新北地方法院,審判業務,司法支出,4.17.2
2019,3505439000,3681000,交通及運輸設備,司法院主管,臺灣新北地方法院,一般建築及設備,司法支出,4.17.3.1
2019,3505439800,561000,無細項,司法院主管,臺灣新北地方法院,第一預備金,司法支出,4.17.4
2019,3505470100,965651000,無細項,司法院主管,臺灣桃園地方法院,一般行政,司法支出,4.18.1
2019,3505471000,123255000,無細項,司法院主管,臺灣桃園地方法院,審判業務,司法支出,4.18.2
2019,3505478500,545000000,無細項,司法院主管,臺灣桃園地方法院,司法機關擴遷建計畫,司法支出,4.18.3
2019,3505479000,6355000,交通及運輸設備,司法院主管,臺灣桃園地方法院,一般建築及設備,司法支出,4.18.4.1
2019,3505479800,340000,無細項,司法院主管,臺灣桃園地方法院,第一預備金,司法支出,4.18.5
2019,3505480100,485386000,無細項,司法院主管,臺灣新竹地方法院,一般行政,司法支出,4.19.1
2019,3505481000,50585000,無細項,司法院主管,臺灣新竹地方法院,審判業務,司法支出,4.19.2
2019,3505489000,1350000,交通及運輸設備,司法院主管,臺灣新竹地方法院,一般建築及設備,司法支出,4.19.3.1
2019,3505489800,335000,無細項,司法院主管,臺灣新竹地方法院,第一預備金,司法支出,4.19.4
2019,3505490100,306510000,無細項,司法院主管,臺灣苗栗地方法院,一般行政,司法支出,4.20.1
2019,3505491000,32493000,無細項,司法院主管,臺灣苗栗地方法院,審判業務,司法支出,4.20.2
2019,3505499000,3150000,交通及運輸設備,司法院主管,臺灣苗栗地方法院,一般建築及設備,司法支出,4.20.3.1
2019,3505499800,527000,無細項,司法院主管,臺灣苗栗地方法院,第一預備金,司法支出,4.20.4
2019,3505500100,1309118000,無細項,司法院主管,臺灣臺中地方法院,一般行政,司法支出,4.21.1
2019,3505501000,139085000,無細項,司法院主管,臺灣臺中地方法院,審判業務,司法支出,4.21.2
2019,3505509000,3063000,交通及運輸設備,司法院主管,臺灣臺中地方法院,一般建築及設備,司法支出,4.21.3.1
2019,3505509800,708000,無細項,司法院主管,臺灣臺中地方法院,第一預備金,司法支出,4.21.4
2019,3505510100,288680000,無細項,司法院主管,臺灣南投地方法院,一般行政,司法支出,4.22.1
2019,3505511000,31291000,無細項,司法院主管,臺灣南投地方法院,審判業務,司法支出,4.22.2
2019,3505519000,0,交通及運輸設備,司法院主管,臺灣南投地方法院,一般建築及設備,司法支出,4.22.3.1
2019,3505519800,513000,無細項,司法院主管,臺灣南投地方法院,第一預備金,司法支出,4.22.4
2019,3505520100,590243000,無細項,司法院主管,臺灣彰化地方法院,一般行政,司法支出,4.23.1
2019,3505521000,53878000,無細項,司法院主管,臺灣彰化地方法院,審判業務,司法支出,4.23.2
2019,3505529000,4450000,交通及運輸設備,司法院主管,臺灣彰化地方法院,一般建築及設備,司法支出,4.23.3.1
2019,3505529800,283000,無細項,司法院主管,臺灣彰化地方法院,第一預備金,司法支出,4.23.4
2019,3505530100,388098000,無細項,司法院主管,臺灣雲林地方法院,一般行政,司法支出,4.24.1
2019,3505531000,41233000,無細項,司法院主管,臺灣雲林地方法院,審判業務,司法支出,4.24.2
2019,3505539000,1270000,交通及運輸設備,司法院主管,臺灣雲林地方法院,一般建築及設備,司法支出,4.24.3.1
2019,3505539800,263000,無細項,司法院主管,臺灣雲林地方法院,第一預備金,司法支出,4.24.4
2019,3505540100,459405000,無細項,司法院主管,臺灣嘉義地方法院,一般行政,司法支出,4.25.1
2019,3505541000,47580000,無細項,司法院主管,臺灣嘉義地方法院,審判業務,司法支出,4.25.2
2019,3505549000,2167000,交通及運輸設備,司法院主管,臺灣嘉義地方法院,一般建築及設備,司法支出,4.25.3.1
2019,3505549800,258000,無細項,司法院主管,臺灣嘉義地方法院,第一預備金,司法支出,4.25.4
2019,3505560100,889554000,無細項,司法院主管,臺灣臺南地方法院,一般行政,司法支出,4.26.1
2019,3505561000,114066000,無細項,司法院主管,臺灣臺南地方法院,審判業務,司法支出,4.26.2
2019,3505569000,240000,交通及運輸設備,司法院主管,臺灣臺南地方法院,一般建築及設備,司法支出,4.26.3.1
2019,3505569800,456000,無細項,司法院主管,臺灣臺南地方法院,第一預備金,司法支出,4.26.4
2019,3505570100,484355000,無細項,司法院主管,臺灣橋頭地方法院,一般行政,司法支出,4.27.1
2019,3505571000,54974000,無細項,司法院主管,臺灣橋頭地方法院,審判業務,司法支出,4.27.2
2019,3505579000,4244000,交通及運輸設備,司法院主管,臺灣橋頭地方法院,一般建築及設備,司法支出,4.27.3.1
2019,3505579800,263000,無細項,司法院主管,臺灣橋頭地方法院,第一預備金,司法支出,4.27.4
2019,3505580100,868675000,無細項,司法院主管,臺灣高雄地方法院,一般行政,司法支出,4.28.1
2019,3505581000,101780000,無細項,司法院主管,臺灣高雄地方法院,審判業務,司法支出,4.28.2
2019,3505589000,6135000,交通及運輸設備,司法院主管,臺灣高雄地方法院,一般建築及設備,司法支出,4.28.3.1
2019,3505589800,528000,無細項,司法院主管,臺灣高雄地方法院,第一預備金,司法支出,4.28.4
2019,3505590100,490708000,無細項,司法院主管,臺灣屏東地方法院,一般行政,司法支出,4.29.1
2019,3505591000,51211000,無細項,司法院主管,臺灣屏東地方法院,審判業務,司法支出,4.29.2
2019,3505599000,4484000,交通及運輸設備,司法院主管,臺灣屏東地方法院,一般建築及設備,司法支出,4.29.3.1
2019,3505599800,280000,無細項,司法院主管,臺灣屏東地方法院,第一預備金,司法支出,4.29.4
2019,3505600100,221261000,無細項,司法院主管,臺灣臺東地方法院,一般行政,司法支出,4.30.1
2019,3505601000,22187000,無細項,司法院主管,臺灣臺東地方法院,審判業務,司法支出,4.30.2
2019,3505609000,0,交通及運輸設備,司法院主管,臺灣臺東地方法院,一般建築及設備,司法支出,4.30.3.1
2019,3505609800,133000,無細項,司法院主管,臺灣臺東地方法院,第一預備金,司法支出,4.30.4
2019,3505610100,266475000,無細項,司法院主管,臺灣花蓮地方法院,一般行政,司法支出,4.31.1
2019,3505611000,33560000,無細項,司法院主管,臺灣花蓮地方法院,審判業務,司法支出,4.31.2
2019,3505619000,2514000,交通及運輸設備,司法院主管,臺灣花蓮地方法院,一般建築及設備,司法支出,4.31.3.1
2019,3505619800,162000,無細項,司法院主管,臺灣花蓮地方法院,第一預備金,司法支出,4.31.4
2019,3505620100,265210000,無細項,司法院主管,臺灣宜蘭地方法院,一般行政,司法支出,4.32.1
2019,3505621000,28198000,無細項,司法院主管,臺灣宜蘭地方法院,審判業務,司法支出,4.32.2
2019,3505629000,120000,交通及運輸設備,司法院主管,臺灣宜蘭地方法院,一般建築及設備,司法支出,4.32.3.1
2019,3505629800,153000,無細項,司法院主管,臺灣宜蘭地方法院,第一預備金,司法支出,4.32.4
2019,3505630100,319382000,無細項,司法院主管,臺灣基隆地方法院,一般行政,司法支出,4.33.1
2019,3505631000,28803000,無細項,司法院主管,臺灣基隆地方法院,審判業務,司法支出,4.33.2
2019,3505639000,3905000,交通及運輸設備,司法院主管,臺灣基隆地方法院,一般建築及設備,司法支出,4.33.3.1
2019,3505639800,196000,無細項,司法院主管,臺灣基隆地方法院,第一預備金,司法支出,4.33.4
2019,3505640100,111977000,無細項,司法院主管,臺灣澎湖地方法院,一般行政,司法支出,4.34.1
2019,3505641000,6544000,無細項,司法院主管,臺灣澎湖地方法院,審判業務,司法支出,4.34.2
2019,3505649000,120000,交通及運輸設備,司法院主管,臺灣澎湖地方法院,一般建築及設備,司法支出,4.34.3.1
2019,3505649800,89000,無細項,司法院主管,臺灣澎湖地方法院,第一預備金,司法支出,4.34.4
2019,3505800100,244221000,無細項,司法院主管,臺灣高雄少年及家事法院,一般行政,司法支出,4.35.1
2019,3505801000,30819000,無細項,司法院主管,臺灣高雄少年及家事法院,審判業務,司法支出,4.35.2
2019,3505809000,0,交通及運輸設備,司法院主管,臺灣高雄少年及家事法院,一般建築及設備,司法支出,4.35.3.1
2019,3505809800,966000,無細項,司法院主管,臺灣高雄少年及家事法院,第一預備金,司法支出,4.35.4
2019,3505900100,31437000,無細項,司法院主管,福建高等法院金門分院,一般行政,司法支出,4.36.1
2019,3505901000,1177000,無細項,司法院主管,福建高等法院金門分院,審判業務,司法支出,4.36.2
2019,3505909800,28000,無細項,司法院主管,福建高等法院金門分院,第一預備金,司法支出,4.36.3
2019,3505910100,87411000,無細項,司法院主管,福建金門地方法院,一般行政,司法支出,4.37.1
2019,3505911000,5094000,無細項,司法院主管,福建金門地方法院,審判業務,司法支出,4.37.2
2019,3505919800,67000,無細項,司法院主管,福建金門地方法院,第一預備金,司法支出,4.37.3
2019,3505930100,25861000,無細項,司法院主管,福建連江地方法院,一般行政,司法支出,4.38.1
2019,3505931000,1358000,無細項,司法院主管,福建連江地方法院,審判業務,司法支出,4.38.2
2019,3505939800,28000,無細項,司法院主管,福建連江地方法院,第一預備金,司法支出,4.38.3
2019,3606010100,343896000,無細項,考試院主管,考試院,一般行政,考試支出,5.1.1
2019,3606011200,2255000,無細項,考試院主管,考試院,議事業務,考試支出,5.1.2
2019,3606011300,864000,無細項,考試院主管,考試院,法制業務,考試支出,5.1.3
2019,3606011400,11854000,無細項,考試院主管,考試院,施政業務及督導,考試支出,5.1.4
2019,3606019800,1050000,無細項,考試院主管,考試院,第一預備金,考試支出,5.1.5
2019,3606100100,316089000,無細項,考試院主管,考選部,一般行政,考試支出,5.2.1
2019,3606101400,7082000,試題研編及審查,考試院主管,考選部,考試業務研究改進,考試支出,5.2.2.1
2019,3606109000,1080000,交通及運輸設備,考試院主管,考選部,一般建築及設備,考試支出,5.2.3.1
2019,3606109800,784000,無細項,考試院主管,考選部,第一預備金,考試支出,5.2.4
2019,3606200100,409333000,無細項,考試院主管,銓敘部,一般行政,考試支出,5.3.1
2019,3606200200,6064000,無細項,考試院主管,銓敘部,人事法制及銓敘,考試支出,5.3.2
2019,3606209000,14366000,營建工程,考試院主管,銓敘部,一般建築及設備,考試支出,5.3.3.1
2019,3606209800,732000,無細項,考試院主管,銓敘部,第一預備金,考試支出,5.3.4
2019,6606200300,246390000,無細項,考試院主管,銓敘部,公務人員保險管理及監理,社會保險支出,5.3.5
2019,6806205800,9594000,無細項,考試院主管,銓敘部,早期退休公教人員生活困難照護金,福利服務支出,5.3.6
2019,7506205300,23610977000,無細項,考試院主管,銓敘部,公務人員退休撫卹給付,退休撫卹給付支出,5.3.7
2019,7606200600,3152000,公務人員退休撫卹管理,考試院主管,銓敘部,退休撫卹業務,退休撫卹業務支出,5.3.8.1
2019,3606300100,155314000,無細項,考試院主管,公務人員保障暨培訓委員會,一般行政,考試支出,5.4.1
2019,3606301100,1673000,保障業務,考試院主管,公務人員保障暨培訓委員會,保障暨培訓,考試支出,5.4.2.1
2019,3606309000,1080000,交通及運輸設備,考試院主管,公務人員保障暨培訓委員會,一般建築及設備,考試支出,5.4.3.1
2019,3606309800,1000000,無細項,考試院主管,公務人員保障暨培訓委員會,第一預備金,考試支出,5.4.4
2019,3606400100,103016000,無細項,考試院主管,國家文官學院及所屬,一般行政,考試支出,5.5.1
2019,3606401100,130097000,無細項,考試院主管,國家文官學院及所屬,國家文官培訓業務,考試支出,5.5.2
2019,3606401200,62339000,無細項,考試院主管,國家文官學院及所屬,中區公務人員培訓,考試支出,5.5.3
2019,3606409800,380000,無細項,考試院主管,國家文官學院及所屬,第一預備金,考試支出,5.5.4
2019,7606500100,41063000,無細項,考試院主管,公務人員退休撫卹基金監理委員會,一般行政,退休撫卹業務支出,5.6.1
2019,7606502100,4420000,無細項,考試院主管,公務人員退休撫卹基金監理委員會,退撫基金監理,退休撫卹業務支出,5.6.2
2019,7606509000,0,交通及運輸設備,考試院主管,公務人員退休撫卹基金監理委員會,一般建築及設備,退休撫卹業務支出,5.6.3.1
2019,7606509800,100000,無細項,考試院主管,公務人員退休撫卹基金監理委員會,第一預備金,退休撫卹業務支出,5.6.4
2019,7606600100,125061000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,一般行政,退休撫卹業務支出,5.7.1
2019,7606600600,47189000,無細項,考試院主管,公務人員退休撫卹基金管理委員會,退撫基金管理,退休撫卹業務支出,5.7.2
